Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Principal Scientist Pharmacokinetics & Drug Disposition,$88K - $214K (Glassdoor est.),"What will you do?
How will you make an impact?
Located in San Clemente, CA, this position is in Translational Sciences within the Applied Research department working on the Pharmacokinetic and drug disposition evaluations of novel or reformulated chemical and biological entities compatible with the company’s drug delivery device technologies. This individual will be responsible for the development and execution of the pharmacokinetic and PK/PD studies including the bioanalysis (PK, TK sample analysis) and drug metabolism studies supporting the overall development plan for the pharmaceutical combination projects.
The successful candidate will be expected to provide expertise in PK and PK/PD study design, protocol development and execution, bioanalytical sample analysis using LC-MS/MS, data analysis, modeling using Winonlin (or similar software), interpretation and reporting. Apply various approaches and strategies to predict human PK parameters from analysis of nonclinical data. Also assess PKPD properties of drug candidates based on preclinical data. Author clinical and nonclinical PK sections for regulatory submissions and clinical investigator brochures. He/She will work independently while also collaborating within the group and across functional groups, matrix teams.",3.9,"Glaukos Corporation
3.9","San Clemente, CA",-1,501 to 1000 Employees,1998,Company - Public,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1
"Sr. Scientist, Gene Therapy R&D - RNA editing and Transcriptomics",$89K - $185K (Glassdoor est.),"The Company
We are building the first inherently safe and broadly-applicable RNA editing platform. By drawing from basic principles in RNA processing and recent advancements in gene therapy, our therapeutic platform can be used to halt or reverse the progression of tens of human diseases. We are looking for ambitious and talented individuals to join our core team. Success in this position will mean making central contributions to the creation of new human therapeutics. As an early-stage company, applicants should be interested in growing with the company by expanding their scientific and professional abilities and responsibilities.
Our founders are entrepreneurs and scientists whose experience includes building therapeutic technology platforms, running clinical trials, and raising tens of millions of dollars in venture capital funding. We plan to rapidly expand to a range of therapeutic programs by utilizing automation and high-throughput sequencing to compare iterations of our therapeutic platform.",-1,Stealth mode biotech,"South San Francisco, CA",-1,-1,-1,-1,-1,-1,-1,-1
"Medical Laboratory Scientist, .9 FTE, PM's and Nights",$40K - $78K (Glassdoor est.),"Love + medicine is who we are, it's what we do, it's why people want to work here. If you’re looking for a job to love, apply today.
Schedule Weekly Hours:
36
This position is a .9 FTE = 72 hours every 2 weeks. Schedule is primarily PM's and every third weekend night shift.
Job Description:
The Medical Laboratory Scientist demonstrates competency with the full scope of laboratory procedures, chemical, microscopic, bacteriologic, molecular and transfusion medicine. Analyzes information, monitors quality performance and takes action to ensure the efficient delivery of accurate and timely laboratory test results and services. Understands the requirements and standards of regulating agencies and ensures compliance within the laboratory. Delegates and provides clinical laboratory expertise for Medical Technicians and support staff within the laboratory and provides technical expertise in a manner that promotes collaboration with internal and external customers. Actively seeks education opportunities to learn and stay current in information relevant to the section(s) and participates in initiatives to advance department strategic goals and key operating strategies for the organization. Collects blood from patients and performs EKG's following the prescribed procedures.",3.8,"Gundersen - La Crosse Main Campus
3.8","La Crosse, WI",-1,5001 to 10000 Employees,1891,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1
"Associate Scientist, Virology (PhD Required)",$57K - $120K (Glassdoor est.),"The associate scientist in virology will be involved in conducting infectious diseases research programs directed at developing novel broad-based host-targeted anti-viral and immunomodulatory therapeutics against influenza and other viral infections. The candidate will write scientific publications, grant and patent applications, and investigational new drug (IND) applications. The responsibilities of this position include developing and executing cell-based assays, in vitro, ex vivo and in vivo to characterize biological mechanisms of action of novel immunotherapeutic product candidates for the treatment of infectious diseases. The associate scientist will have ample and documented experience in cell culture, virus generation and propagation, as well as molecular biology, immunology and biochemical techniques. We are looking for a highly motivated and collaborative individual with a passion for research who enjoys working in a fast-paced and highly dynamic working environment. The candidate will be aligned with four fundamental pillars of BTI's entrepreneurial corporate culture: 1) Be bold and decisive, 2) Never give up, 3) Be solution-oriented, and 4) Do the impossible.
Key Responsibilities:",-1,"BioTherapeutics, Inc.","Blacksburg, VA",-1,-1,-1,-1,-1,-1,-1,-1
Sr. Scientist/Scientist Computational Chemistry,$70K - $138K (Glassdoor est.),"Within every human cell, nature has engineered finely-tuned control mechanisms to correct imbalances caused by stress and disease and promote healing.At HotSpot Therapeutics, nature is inspiring us to create a wave of new medicines.
Through a proprietary technology platform, we are uncovering privileged allosteric sites used by nature to control proteins – called regulatory hotspots- that can be exploited through small molecule drug discovery. Regulatory hotspots are allowing sought-after targets to be drugged for the first time while delivering molecules with exquisite selectivity and attractive drug-like properties.
HotSpot is supported by a syndicate of leading healthcare investors based in the US and Europe.
You will be joining a seasoned team of drug hunters with an excellent track record in drug discovery. As a HotSpotter, you are comfortable thinking outside the box and breaking convention. You are curious about the world and contribute beyond your precise role description. You are action orientated and extraordinary at getting things done. You communicate openly with your colleagues and you hate office politics.",5.0,"HotSpot Therapeutics
5.0","Boston, MA",-1,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1
Senior Data Engineer,$81K - $155K (Glassdoor est.),"CareJourney’s mission is to empower individuals and organizations they trust with open, clinically-relevant analytics and insights in the pursuit of the optimal healthcare journey. We are a fast-growing start-up in Arlington, VA that builds software products to serve industry-leading customers that include Pfizer, Humana, and Microsoft. Our founders and leadership developed the policy and technology in the public and private sector that shape the work we do today. We are looking for driven professionals that are excited to join a growing business where they will have a strong voice in the direction and success of the company. Our culture embraces teamwork and cross-functional collaboration for a fun and exciting environment.

Our team is looking for a talented, motivated, and high-performing Senior Data Engineer to join our team.
Key Responsibilities
Serve as a technical lead on initiatives, projects and implementations.
Support and develop data flows by developing processes that verify, standardize, and scale data input, transformation and storage.",3.6,"CareJourney
3.6","Arlington, VA",-1,51 to 200 Employees,2015,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
Finance & Healthcare Analytics Manager,$53K - $102K (Glassdoor est.),"Overview:
Reliant Medical Group is seeking a Finance and Healthcare Analytics to join our excited and innovative organization!
Department: Finance & Healthcare Analytics
Position: Full time 40 hours per week
Hours: Monday through Friday 8:30 AM - 5:00 PM
No Weekends, No Holidays
Responsibilities:
Responsible for specific financial planning and healthcare analytic processes for the organization (such as the responsibility to plan, coordinate and successfully complete the annual operating budget process, the annual capital budget process, multi-year forecasting of corporate financial performance, corporate and financial metrics, and such, medical informatics including but not limited to data warehousing, data integration, online reporting, and such, medical economics including but not limited to analytics related to capitated arrangements, medical expense trends monitoring, administration of reinsurance program and such, master facilities plan capital related activities), and projects that require professional financial analysis. Serves as a financial and data resource for the organization’s management at all levels. Prepares formal presentations of results to management and defends methodologies chosen for the project. Serves as a financial resource for Clinic management at all levels.",3.6,"Reliant Medical Group, Inc
3.6","Worcester, MA",-1,Unknown,1929,Unknown,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
Data Engineer,$70K - $130K (Glassdoor est.),"Basic Qualifications :
Bachelor's degree in Engineering, Computer Science, Statistics, Applied Math is required plus a minimum of 2 years relevant experience or Master’s degree in a related technical discipline

CLEARANCE REQUIREMENTS:
A TS/SCI security clearance with the ability to obtain a Polygraph is required at time of hire. Candidates must be able to obtain the Polygraph within a reasonable amount of time from date of hire. Applicants selected will be subject to a U.S. Government security investigation and must meet eligibility requirements for access to classified information. Due to the nature of work performed within our facilities, U.S. citizenship is required.
Responsibilities for this Position:
Developing mission-critical systems that help keep people safe is what we do. At General Dynamics Mission Systems, you’ll be part of the team that helps heroes make a true impact. The work we do is important. The challenges we face are career-defining. The opportunity we can offer is one-of-a-kind.

We apply advanced technologies such as Artificial Intelligence, Blockchain, AR/VR, Cloud Native and Quantum Physics to solve our customers’ missions in cyber, RF, undersea, interstellar space and everything in between.

As a Data Engineer, you’ll lead model and simulation activities as you participate in requirements analysis and management, functional analysis, performance analysis, system design, trade studies, systems integration and test (verification). It’s your chance to step up to the challenge and prove you’re ready to lead the world.



Company Overview:",3.9,"General Dynamics Mission Systems, Inc
3.9","Chantilly, VA",-1,10000+ Employees,1952,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),-1
Sr. Data Engineer - Python/Pyspark,$63K - $127K (Glassdoor est.),"Capstone IT is helping our client grow! We are looking for Sr. Data Engineers to design, develop, test, and maintain the scripts and jobs that are required to extract, transform, clean, and move data and metadata so that it can be loaded into a data warehouse, data mart, or operational data store. They will mentor less experienced developers and serves as a project technical data lead for data projects. Trains, coaches and mentors team members. Duties and responsibilities include:
DATA ANALYSIS
* Maps source system data to data warehouse models or other file transformations (source to target mappings).
* Works with business systems analysts and business team members to understand source systems data and data quality issues/performs data quality analysis.
* Defines and captures metadata and rules associated with ETL processes.",-1,Capstone IT Inc.,"Omaha, NE",-1,-1,-1,-1,-1,-1,-1,-1
Research Scientist II,-1,"Contact: Matt Azarva
Phone: 215.830.9202
Position Overview
Our client and its family of companies provide health benefit plans, programs and services to more than 3 million customers in New England and beyond. A leading not-for-profit health services company, they guide their members–and the communities they serve–to better health.
The Research Scientist II will participate in and lead scientific projects and programs, including research and public health surveillance activities conducted within the Department of Population Medicine (DPM), in close collaboration with a DPM Faculty investigator and external investigators. He/she will supervise the work of scientific and project staff, including programmers and/or analysts, project managers/coordinators, and other staff. The Research Scientist II will provide epidemiological and/or biostatistical expertise to develop strategies for study implementation and analyses. He/she will serve as a lead author of protocols, reports, and manuscripts and may mentor junior scientific staff.

If interested, please send a MS Word version of your resume to mazarva@kleinhersh.com

Submit Your Résumé",-1,Klein Hersh International,"Boston, MA",-1,-1,-1,-1,-1,-1,-1,-1
Senior Research Associate/Assoc Scientist: Biomarker and Bioanalysis,-1,"Senior Research Associate/Associate Scientist: Biomarker and Bioanalysis
Arcellx (http://www.arcellx.com/) is a venture-backed, clinical-stage biotech company focused on the development of novel cell-based cancer therapies. The company is in Gaithersburg, Maryland and has assembled a team of biotechnology professionals with expertise in biologics discovery, characterization, and development. Lead products will incorporate proprietary technologies that enhance tumor-specific killing by genetically engineered human immune cells.
Primary Objective
The Sr. Research Associate/Associate Scientist is open to highly motivated candidates interested in working in a fast-paced biotechnology company. The incumbent will be part of the Biomarker and Bioanalysis group within Translational Sciences which is responsible for establishing strategies and methods to assess Arcellx’s drug candidates as they transition from preclinical to clinical development. The successful candidate’s primary responsibility will be assay development, qualification, and validation of flow cytometry assays designed to characterize CAR-T and tumor cells from preclinical and clinical studies. Additional responsibilities will include cross-training and support for PK/ADA assays as well as exploratory PD endpoints including genomic analysis.",-1,Arcellx,"Gaithersburg, MD",-1,-1,-1,-1,-1,-1,-1,-1
Clinical Laboratory Scientist,$46K - $92K (Glassdoor est.),"Under the general supervision of the Manager of Laboratory Services, the Medical Technologist is responsible for the performance of routine and specialized tests carried out in the Clinical and/or Microbiology Laboratory(ies). Solves technical problems requiring a complex degree of judgment with minimum supervision.
Staff members who treat patients of a specific age group must be aware of the JCAHO requirements specific to that population. The specific information skills related to the position in this job description will be related to the following age group populations: infant, child, adolescent, adult, and geriatric.
Essential Functions:
Specimen Collection:
Collects specimens according to established procedures and policies. Is competent in specimen collection for all age groups, including infant, child, adolescent, adult, and geriatric. Volume of blood taken and size of needle used adjusted based on age of client.
Evaluates requests for testing accurately. Identifies patient correctly 100% of the time.",3.2,"Humboldt County Entities
3.2","Eureka, CA",-1,501 to 1000 Employees,-1,Government,State & Regional Agencies,Government,Unknown / Non-Applicable,-1
"Oncology Scientist, Imaging Programs",$66K - $154K (Glassdoor est.),"This position is primarily responsible for the maintenance of the NCCN Imaging Appropriate Use Criteria (NCCN Imaging AUC™). This staff member works collaboratively with the Senior Director of the NCCN Compendia program, Information Technology (IT) staff, Guidelines staff and Panel members to ensure prompt and accurate incorporation of imaging recommendations from the NCCN Clinical Practice Guidelines in Oncology (NCCN Guidelines®) into the Imaging AUC and related informatics tools. The Imaging AUC includes disease-specific recommendations and recommendations for their implementation. This staff member will participate in development of electronic tools to maintain and disseminate Imaging AUC recommendations into 3rd party clinical decision support systems. Minimal travel is required.
MAJOR RESPONSIBILITIES:
Attend or review guidelines update meetings and web conferences to identify substantive changes in the recommended uses of imaging in oncology",3.2,"National Comprehensive Cancer Network
3.2","Plymouth Meeting, PA",-1,51 to 200 Employees,-1,Nonprofit Organization,Health Fundraising Organizations,Non-Profit,Unknown / Non-Applicable,-1
ASSOCIATE SCIENTIST I - Design Transfer and On Market Support,$49K - $102K (Glassdoor est.),"ASSOCIATE SCIENTIST I - Design Transfer and On Market Support
Madison, WI, USA Req #1659
Tuesday, June 29, 2021
Luminex is seeking dedicated and talented individuals with a proactive and positive ‘can-do’ attitude to join our team. If changing the diagnostic landscape and revolutionizing patient care sounds like something you would like to be a part of, we invite you to apply today! Together, we can help healthcare providers improve patient outcomes, make a differencein fighting the COVID-19 outbreak, and tackle the world’s most pressing health issues. You can learn more about our values, mission, and vision by visiting our website https://www.luminexcorp.com/about-luminex/.",3.9,"Luminex
3.9","Madison, WI",-1,1001 to 5000 Employees,1995,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),-1
In Vitro Scientist,-1,"GENERAL SUMMARY
Scientist I works under the direct guidance of the Scientific Director along with the general guidance of senior staff. Scientist I functions as a Study Director (SD) and is responsible for the conduct of assigned grant, internal, and/or contract research studies. This includes study management, performance of studies, interpretation and reporting of data. This position is responsible for assuring that laboratory and/or animal research procedures are performed according to approved IACUC Protocol as well as signed Study Protocol. The SD ensures that personnel performing the research are appropriately trained, and following regulatory compliance, company policies, guidelines and standard operating procedures (SOPs).
MAJOR RESPONSIBILITIES
Experience in Flow Cytometry a plus.",-1,Biomere,"Worcester, MA",-1,-1,-1,-1,-1,-1,-1,-1
Clinical Laboratory Scientist (Full Time),$68K - $140K (Glassdoor est.),"The Clinical Laboratory Scientist is responsible for overseeing laboratory operations and performing andrology and endocrinology procedures. The clinical laboratory scientist participates in and ensures quality assurance and improvement activities on an ongoing basis.
CCRM is an industry leading pioneer in fertility science, research and advancement, offering access to national network of award-winning physicians, a full suite of fertility services, innovation technology and cutting edge labs. CCRM is currently comprised of eleven locations spanning the U.S. and Canada with growth planned for continued network development on a domestic and international basis.
ESSENTIAL FUNCTIONS:
Help oversee clinical lab operations- including managing staff and documentation.
Provides Andrology services, including semen analysis (high complexity test), IUI preparation and cryopreservation to clinical laboratory patients according to established procedures and protocols",3.8,"CCRM
3.8","San Jose, CA",-1,1 to 50 Employees,-1,Self-employed,Health Care Services & Hospitals,Health Care,Less than $1 million (USD),-1
Enterprise Data - Quantitative Research,$99K - $214K (Glassdoor est.),"We""re Bloomberg Enterprise Data - fast paced, innovative and expanding. We have worked hard and smart to become the $1bn business we are today. We partner closely with our clients, taking time to understand their unique businesses and individual data and technology needs. Our endless selection of datasets, covering all asset types, with multiple delivery technologies and flexible scheduling mean our clients are able to get exactly the data they need, when they need it, in the format they prefer. Without us, they simply can""t operate. Firms that commit to utilizing only highest-quality data can eliminate the data inconsistencies inherent to working with multiple vendors and lower their costs overall. A partnership with Bloomberg Enterprise Data allows just this, giving them strategic advantage.

What""s the Role?

The Enterprise Data Quant Researcher will apply cutting edge machine learning techniques to financial modeling problems by leveraging the large and varied datasets within Bloomberg Enterprise Data.









Apply if you think we're a good match and we'll get in touch with you to let you know next steps.",4.1,"Bloomberg
4.1","New York, NY",-1,10000+ Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
Data Scientist,$78K - $162K (Glassdoor est.),"Recruiting Firm, Riderflex has been hired by our client, Skan, to find their next Data Scientist.
Company: Skan
Industry: Computer Software
Title: Data Scientist
Location: San Jose, CA
Type: Full-time/W-2
Are you a Data Scientist passionate about shaping the future of work and enabling enterprise transformation? Do you have a hands-on mathematical or engineering background? Skan may be the right place for you!
Responsibilities:
Participate and lead, multifaceted analytic studies on large volumes of data.",4.8,"Skan
4.8","San Jose, CA",-1,1 to 50 Employees,2013,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
"Principal Data Analyst / Scientist - Eden Prairie, MN",$78K - $162K (Glassdoor est.),"Combine two of the fastest-growing fields on the planet with a culture of performance, collaboration and opportunity and this is what you get. Leading edge technology in an industry that's improving the lives of millions. Here, innovation isn't about another gadget, it's about making health care data available wherever and whenever people need it, safely and reliably. There's no room for error. Join us and start doing your life's best work.(sm)

Primary Responsibilities:

Connect with Business partners to understand their business problems and apply digital analytics & data science to come up with solutions",3.7,"UnitedHealth Group
3.7","Eden Prairie, MN",-1,10000+ Employees,1977,Company - Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD),-1
