Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Data Assimilation Scientist,Employer Provided Salary:$70K - $103K,"Payroll Title:
RSCH DATA ANL 3
Department:
CLIMATE/ATMOS SCI/PHY OCEANOG
Hiring Salary Range
$70,100 - $103,100 / Year
Worksite:
SIO
Appointment Type:
Career
Appointment Percent:
100%
Union:
Uncovered
1
8 hrs/day, Mon-Fri",4.3,"UC San Diego
4.3","San Diego, CA",-1,10000+ Employees,1960,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1
PRAC Data Scientist,Employer Provided Salary:$90K - $100K,"Custom Software Systems Inc. is seeking a Data Scientist with five (5) or more years hands-on experience of data management and advanced analytic techniques, experience developing analytic rules and models using leading edge fraud analytic tools and best practices and coding rules and models using open-source programming techniques and tools.
REQUIRED QUALIFICATIONS:
Must be a US Citizen
The Data Scientist shall have five (5) or more years of hands-on experience developing analytic rules and models using leading edge fraud analytic tools and best practices
The Data Scientist must have five (5) or more years of hands-on experience of data management and advanced analytic techniques",4.5,"Custom Software Systems, Inc.
4.5","Washington, DC",-1,1 to 50 Employees,1990,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),-1
"Data Scientist I, Cat Digital",-1,"Career Area:
Information Analytics
Job Description:
The Cat® Digital group is the digital technology arm of Caterpillar Inc., responsible for bringing world class capabilities to our products and services. With almost one million connected assets worldwide, we're focused on using data, advanced analytics, and AI capabilities to help our customers build a better world. To accomplish this, we’re deploying analytics that generate insights, recommend optimized decisions, and improve products by intelligently integrating massive quantities of telematics information, transactional records, images, unstructured documents, and other data sources. Join our group of world-class data scientists and apply machine learning to remote sensor data to diagnose potential issues and schedule proactive repairs before failures arise. Or improve products and product recommendations by developing a detailed understanding of how customers use their Cat equipment. The opportunity to make an impact is remarkable!

Relocation is available for this position.
Visa sponsorship available for eligible applicants.",3.9,"Caterpillar
3.9","Chicago, IL",-1,10000+ Employees,1925,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),-1
Data Scientist - Contract-to-Hire 100% Remote,-1,"Company Description
CoEnterprise is an award-winning B2B software and professional services company headquartered in New York City. Founded in 2010, CoEnterprise delivers Supply Chain and Business Analytics solutions and services that transform how companies connect and do business. CoEnterprise approaches each relationship and engagement from the perspective of three core values: collaboration, ownership, and excellence. We value collaboration with both our partners and clients in order to present the best possible outcome for our customers. Our vow to accept ownership ensures that our entire staff takes pride in our work and it is our commitment to excellence that ensures that this work is at the highest standard possible.
Job Description*_
Technical aspect of the JD_*
A candidate for this position must have had around 8-10 years of total IT experience and have spent at least 4 years working in the data science domain within a fast-paced and complex business setting, preferably working as a Data Scientist.",3.6,"CoEnterprise, LLC
3.6","New York, NY",-1,51 to 200 Employees,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),-1
Entry Level Data Scientist,-1,"CALSTART is seeking a highly motivated, experienced, and results-oriented Entry-Level Data Scientist (DS) who will play a critical role in developing CALSTART's data storage infrastructure, including maintaining an application programming interface (API) for users to access a wide variety of data derived from clean transportation programs throughout the country. The DS will create automated workflows to ingest data from a variety of sources before loading into a relational database and/or storing in raw formats in a backed-up file system. The DS will develop routines to calculate metrics at the levels of vehicle, fleet, project, and various spatial hierarchies (i.e. zip code or county). These metrics will then be served through an API for access internally and externally by authorized clients via web and desktop applications. The DS will work with CALSTART staff, external parties, and prospective users to develop the workflows, API, and reports.
The Data Scientist will also:",4.0,"CALSTART
4.0","Pasadena, CA",-1,51 to 200 Employees,-1,Nonprofit Organization,Social Assistance,Non-Profit,$25 to $50 million (USD),-1
Data Scientist,Employer Provided Salary:$90K - $120K,"Ibotta is seeking a Data Scientist to join our innovative team and contribute to our mission to Make Every Purchase Rewarding. Our newly formed and growing Core Data Science Team provides high-quality, on-time data science-related products and services across all business areas and teams within Ibotta. We do this by providing thought leadership, subject matter expertise, evangelism and governance of business-critical data science initiatives.

As a Data Scientist, you'll have the unique, challenging, and rewarding opportunity to build the foundation of data and data science within the company. You'll be able to create and own greenfield opportunities to make big positive impacts on the business across several teams and business areas. You'll have the chance to own the data science technology of one or more important core business domains, from collaborating with stakeholders, through the full model development lifecycle. You'll be able to advance not only your technical skills, but your organizational and leadership skills as well, by contributing to the creation of best practices for the team and company, and learning from the more senior scientists and managers on the team.

This position is located in Denver, Colorado or with the option of full-time remote. Candidates must live in the United States.


Embrace and uphold Ibotta's Core Values of Integrity, Boldness, Ownership, Teamwork, Transparency, & Advocate for Savers to help Make Every Purchase Rewarding
Provide subject matter expertise and ownership of one or more of the company's core business domains
Contribute to creating best practices for the team
Initiate and drive collaboration with stakeholders, architects, and data engineers to discover, define, cleanse, and refine the data needed for analysis and modeling
Analyze large and novel datasets to extract actionable insights to inform model development and understand consumer behavior
Provide customized views of large and complex datasets to support data analysis and business decision-making
Inform experimental design to formulate solutions addressing major business challenges and innovation opportunities
Build models using a variety of statistical and machine learning techniques, from selecting the best type of model for the problem to using techniques to measure and optimize model performance
Harden data pipelines and models for production deployment and monitoring of performance over time


2+ years of progressive experience in a professional data science, machine learning, statistics, or data analysis role, or related experience
A passion for driving important decisions using data and data storytelling
A love of learning and continuous development, including staying at the forefront of the latest advances in data science and machine learning. Broad-scale community contributions to the fields of data science and machine learning in the way of conference presentations, professional publications, and/or recognized internet presence are a strong plus
Demonstrated knowledge, skills, and abilities in developing and applying a variety of machine learning and statistical algorithms
Demonstrated Python and/or R skills. Spark or PySpark experience is a strong plus
Broad and general statistical and mathematical knowledge and skills
Excellent analytical and problem solving skills
Demonstrated knowledge, skills, and abilities in database manipulation, query languages, and graph data schemas
Exposure to or interest in manipulating complex data to apply business rules for improved feature engineering within data lakes, distributed systems, and data streams
Exposure to or interest in MLOps a strong plus


Built in Denver, CO, Ibotta (""I bought a..."") is a free mobile shopping app that gives users cash back on groceries and more. Through our partnerships with brands and retailers like Procter & Gamble, Kraft Heinz, Kellogg, Amazon, Walmart, Target, and Uber, we've delivered over $1B in cumulative cash rewards to our Savers. Guided by our values and our mission to make every purchase rewarding, we come to work energized by the business problems we get to solve, the technology we get to build, and the people we get to innovate (and have fun) with. Ibotta made Inc.'s 2020 list of the 5000 fastest-growing private companies in the U.S. for the third consecutive year. In 2019, we became the first mobile consumer technology company in Colorado to achieve $1B in valuation.

To learn more about what our Tech teams are doing day to day, visit Building Ibotta on Medium.com .


This position is located in Denver, CO or with the option of full-time remote and includes competitive pay, flexible time off, benefits package (including medical, dental, vision), Lifestyle Spending Account, 401k match, profit sharing and equity. Candidates must live in the United States.
$90,000-$120,000.
Ibotta is an Equal Opportunity Employer. Ibotta's employment decisions are made without regard with race, color, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, veteran status, gender identity, sexual orientation, or any other legally protected status.
Applicants must be currently authorized to work in the United States on a full-time basis
For the security of our employees and the business, all employees are responsible for the secure handling of data in accordance with our security policies, identifying and reporting phishing attempts, as well as reporting security incidents to the proper channels.

#BI-Remote

#LI-Remote",3.8,"Ibotta
3.8","Denver, CO",-1,501 to 1000 Employees,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
Staff Data Scientist - AI Ethics,Employer Provided Salary:$149K - $217K,"Your Job
The AI Ethics team at Indeed builds systems and processes that advance responsible AI to equitably benefit all job seekers and employers. Our team works on new challenges that have the potential to reshape our business: we define and build the tools that make finding and hiring for jobs measurably fair, accountable, and transparent. This multi-disciplinary team is a mix of research and execution that drives measurable value; we work with the entire organization to define solutions. As the experts in AI ethics we are responsible for uncovering new opportunities across Indeed’s entire operation and collaborating with teams to validate transformative ideas. Our objective is to be the gold standard in practical AI ethics and demonstrable algorithmic fairness. We’re a fast-growing group including capabilities. AI Ethics efforts are high-visibility and rapidly evolving as we define the practice for our business while incorporating current research in the domain. This senior data scientist will significantly influence the way algorithmic responsibility and ethical data practices are operationalized across the company. You will translate abstract calls into practical strategies and rigorous methods, empowering teams to assess the algorithmic impact of their products on fairness in the labor market.",4.3,"Indeed
4.3","San Francisco, CA",-1,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),-1
Data Scientist,Employer Provided Salary:$120K,"We're looking for a new team member to be our lead Data Scientist at our cutting-edge startup working to bring new underwater data software to market. A candidate should have 5-10 years of experience, preferably in an artificial intelligence field, and must be able to perform dedicated, high-quality work while fitting in to our highly dynamic team. We are a distributed team—remote candidates are welcome. In addition, motivated, qualified team members are selected to participate in our site demonstrations and field expeditions to lakes, caves, the high seas, the Arctic, and Antarctic.
Position Primary duties:
Lead data science projects in the field of underwater data processing.
Maintain the Company’s artificial intelligence expertise.
Design, development, analysis, and test advanced data processing systems.",-1,"Sunfish, Inc.",Remote,-1,-1,-1,-1,-1,-1,-1,-1
Data & Applied Scientist,-1,"WebXT Platform Team is building a brand new service, with an ambition to scale to all products in WebXT providing necessary intelligence and infrastructure to discover product gaps, synthesize comprehensive set of scenarios in collaboration with product teams, validate large number of scenrios leveraging crowdsourced platforms, auto generate user perceived quality score representative of the health of functionalities offered by the product. This will enable teams to be in control of their feature quality and take pride in their product, with minimal effort.

Central to this system will be ML models which can take user behavior logs and visual session logs as inputs and detect anomalies in data coverage/click patterns/information density and visual layouts across products. These anomalies that are detected will seed the patterns of product quality gaps, to be further analyzed and submitted by the teams as inputs into the system for regular validations. This is a new key investment for entire WebXT Org. To name a few products this service is expected to support are - Bing, Maps, Edge, Windows Feeds.

We are looking for someone who is passionate about formulating this ML problem and solving it in a generic way across products with high coverage and minimal noise, leveraging the richness of data available. The role requires quick prototyping to deliver on the vision in collaboration with a strong team of software engineers.",4.4,"Microsoft
4.4","Bellevue, WA",-1,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
"Senior Data Scientist, Advertising",-1,"Data, Research & Insights
Data Science
We work at the intersection of advertising and messaging technologies to connect millions of brands to billions of fans. As part of the Advertising team, we’re paving the way for a sustainable global Spotify business that allows even more creators to make a living off their art. Come join us and help build the platform that powers promotion at Spotify.
Location
New York or Remote Americas
Job type
Permanent
We are looking for a Data Scientist to join Spotify’s Advertising Business Unit. The Advertising Business Unit is responsible for the success of Spotify’s freemium business model that allows us to deliver an amazing free experience to more than 200 million users worldwide.",4.2,"Spotify
4.2","New York, NY",-1,5001 to 10000 Employees,2006,Company - Public,Internet,Information Technology,Unknown / Non-Applicable,-1
Junior Data Scientist,-1,"Overview:
LMI is a consultancy dedicated to powering a future-ready, high-performing government, drawing from expertise in digital and analytic solutions, logistics, and management advisory services. We deliver integrated capabilities that incorporate emerging technologies and are tailored to customers’ unique mission needs, backed by objective research and data analysis. Founded in 1961 to help the Department of Defense resolve complex logistics management challenges, LMI continues to enable growth and transformation, enhance operational readiness and resiliency, and ensure mission success for federal civilian and defense agencies.

This position is embedded within our Advanced Analytics & AI practice. Leverage your curiosity and problem-solving skills to explore, discover, and predict patterns contained within data sets for a wide range of government clients. This includes the derivation of clear narratives that help our clients understand their data and how those insights address their research questions.
Responsibilities:
Qualifications:",4.3,"Logistics Management Institute
4.3","Tysons Corner, VA",-1,1001 to 5000 Employees,1961,Company - Private,Consulting,Business Services,$100 to $500 million (USD),-1
Early Career Data Scientist,-1,"Arundo is a software company based in Houston, TX, and Oslo, Norway; with presence in 6 locations in Europe and the Americas. Our software enables advanced analytics, machine learning, and IoT applications for more efficient, safer, and more effective physical systems in heavy industries such as energy, chemicals, maritime, renewables and OEMs. Founded in 2015, Arundo currently consists of around 40 software engineers, data scientists, designers, and industrial domain experts.

Our team members are passionate about being part of a company that can solve tough problems and create innovative solutions. We believe in a fun environment, where our people can be fearless and feel empowered to always do the right thing. Arundites come from many different backgrounds including academia, industry, and even a submarine! We look for smart, creative thinkers with a player-coach mindset who can wear multiple hats and contribute to the company's exciting future! And finally; we are 16 different nationalities and speak 15 different languages.
The role

We are looking for an early career Data Scientist to join our high-performing project delivery and product team in Houston who are developing data-driven software products for time series based equipment monitoring in asset industries including energy, chemicals and renewables. Our Data Science team is responsible for the development of analytical solutions for our customers, from initial feasibility studies to the deployment and maintenance of machine learning models at scale using our cloud and edge based products. We are a startup and move at a fast pace so the preferred candidate will have proven experience of producing results quickly in either a business or academic environment. You should be enthusiastic, a fast learner, have a good understanding of statistics fundamentals as well as experience applying machine learning methods to data using Python. The role will require regular presence in our office space which is in a hosted community of several exciting startup companies. There will be flexibility to work from home some days of the week.


Extracting value from customer data via the application of statistical and machine learning methods while working closely with Arundo's project team and the client's subject matter experts

Deployment and maintenance of machine learning models using Arundo's cloud and edge based products

Who are we looking for?

Academic

A degree in computer science, statistics, physics, engineering or a related field with focus on data analysis and modeling. A graduate degree or comparable experience in industry is preferred.

Technical skills and work experience

You have a proven ability to work quickly and to a high standard in either a business or academic setting
You have a strong familiarity with statistics and machine learning fundamentals
You have experience with common Python Data Science libraries (pandas, scikit-learn etc.)
You have experience with standard open source data science tools such as Jupyter and collaborative software tools such as GitHub
You have the ability to self organize and work independently within a project team
You are enthusiastic and a fast learner

We further believe that you will have experience with and/or an interest in learning about the following:

Developing analyses using time series data sources
Application and development of anomaly detection techniques
Experience in a customer facing role
The ability to communicate technical concepts to non-technical stakeholders via presentations and formal reports
Use of cloud based technologies
Experience with Machine Learning Engineering and MLOps
Signal processing and vibration analysis
SaaS product development methods and tools
Professional software development experience in a team setting
Development of mobile or web applications

Who we are and what we offer

A values driven company with an inclusive and autonomous culture
We welcome candidates from all backgrounds and demographics
We value nice, enthusiastic people, who happen to be very good at what they do
We strive to provide an environment that fosters professionalism and employee growth
We are a group of highly talented, accomplished, and dedicated colleagues
Collaborative environment with our offices in the US and in Europe
Fun environment - we take fun seriously and have appointed a VP of Fun and have regular team building activities
Collaboration with Stanford/StartX and MIT/STEX25
Competitive salary and participation in the employee stock option program
Benefits plan including 401k retirement plan

Location

Houston, Texas, USA (full remote work is not an option, in-person interaction is required, there will be flexibility to work from home for some days of the week)
Travel

Required travel to customer location in the greater Houston area; all face to face meetings will be held in a responsible manner adhering to local government guidelines and customer HSE policies for Covid-19.


You are able to successfully pass a pre-employment background check and drug screen

You are able to work for any US employer without requiring sponsorship

Disclaimer

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.

This job description is intended to describe the general nature and level of the work being performed by individuals in the position. It is not intended to include every job duty and responsibility specific to the position. Arundo reserves the right to amend and change responsibilities to meet business and organizational needs as necessary.We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",4.0,"Arundo Analytics
4.0","Houston, TX",-1,51 to 200 Employees,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
Data Scientist,Employer Provided Salary:$125K - $140K,"Data Scientist
Responsible for the providing expertise in securely transferring big data into new formats to make it more appropriate for analysis.
What You Will Do:
Data Scientist(s) will provide expertise in securely transferring big data into new formats to make it more appropriate for analysis with insights gained from analyzing volumes of government data and other proprietary data bases; create new, experimental frameworks to collect and analyze data; search through large data sets for usable information; create reports and presentations for investigative and auditing purposes; and correlate similar data to find actionable results. The ideal candidate has experience in supporting law enforcement and oversight missions and personnel that are adept at using large data sets to find indicators of fraud or vulnerabilities in internal controls and to test the effectiveness of proposed recommendations for corrective action. Data Scientist(s) must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, to include Azure Synapse, building and implementing models, using/creating algorithms and creating/running simulations, such as regressions and clustering.",5.0,"Prudent Technology
5.0",Remote,-1,1 to 50 Employees,-1,Company - Private,Enterprise Software & Network Solutions,Information Technology,$1 to $5 million (USD),-1
Data Scientist,-1,"About GM
There’s never been a more exciting time to work for General Motors.

To achieve our vision of a world with Zero Crashes, Zero Emissions and Zero Congestion, we need people to join us who are passionate about creating safer, better and more sustainable ways for people to get around. This bold vision won’t happen overnight, but just as we transformed how the world moved in the last century, we are committed to transforming how we move today and in the future.
Why Work for Us
Our culture is focused on building inclusive teams, where differences and unique perspectives are embraced so you can contribute to your fullest potential as you pursue your career. Our locations feature a variety of work environments, including open work spaces and virtual connection platforms to inspire productivity and flexible collaboration. And we are proud to support our employees volunteer interests, and make it a priority to join together in efforts that give back to our communities.",4.0,"General Motors
4.0","Austin, TX",-1,10000+ Employees,1908,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),-1
Data Scientist,-1,"Use industry leading data science and artificial intelligence (AI) practices to deliver on Castell’s mission to “accelerate the transition from volume to value-based systems of care, improve outcomes, and make costs more affordable—for everyone”; making healthcare more affordable and higher quality; and making a difference in the patients and communities we serve. Castell is built on our success in managing health—specifically, a proven value-based clinical care model called Reimagined Primary Care. Originally created by Intermountain Healthcare, Reimagined Primary Care successfully implemented fee-for-value in the trial clinics. We’ve built on that knowledge to create a best-in-class health platform with a comprehensive suite of offerings. Castell Data Scientists develop end-to-end data science applications that apply predictive, prescriptive, and cognitive analytic methods to system-wide clinical and operational strategic initiatives and analytics products that serve both internal and external customers.

Castell is seeking to continue creating a diverse work culture to match the diverse communities we serve. We are looking for applicants from all backgrounds to help us get the best talent.

This position has the option to be fully remote as part of Castell initiative to accommodate a new collaborative working environment. We prioritize strong team collaborative culture with a focus on work life balance.




Key Bank Tower
Salt Lake City
Utah
40",3.5,"Intermountain Healthcare
3.5","Salt Lake City, UT",-1,10000+ Employees,1975,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),-1
"Director, Data Scientist",Employer Provided Salary:$149K - $250K,"Your Opportunity

Are you all about leveraging data to provide customers better products and grow business? Then we want you!

This is a great opportunity to apply your experience as a data science leader while working with business partners to drive data-driven solutions. Our large client base and multi-channel transaction volume offers a fertile data environment to uncover new insights and answers to key business questions. Our dynamic business generates many questions that provide lots of opportunity to get deep in data and have real impact.

We are looking for qualified candidates to lead cross-functional teams of data scientists, data engineers and systems engineers to design, develop, implement and monitor scalable machine learning solutions for dynamic financial products, deliver insights from complex data structures with clear narratives and creative visualizations. People who can work collaboratively and partner closely with a cross functional team to develop, deploy, verify product quality, and maintain the predictive model lifecycle to help provide business value for the organization.",3.9,"Charles Schwab
3.9","Lone Tree, CO",-1,10000+ Employees,1973,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),-1
"Data Scientist, Scientific Data Steward Director",-1,"Parexel was recognized with the first-ever Scrip Award for Best Use of Real-World Evidence, and the Team is growing!

If you’re looking for an opportunity to use your medical informatics expertise and leverage RWE to help move healthcare forward, please consider applying to the Data Scientist/Scientific Data Steward Director role for the Americas.

The Data Scientist/Scientific Data Steward Director ensures that the scientific or real-world data used in a given solution is fit-for-purpose and is used in a manner compliant with the data use agreement and applicable law. Consultation is provided to users of the data in order to ensure that use is optimized.

The Data Scientist/Scientific Data Steward Director will also be responsible for accountability supporting activities which will include the following:
He/she will also be responsible for vendor / provider management which will include the following:
Additionally, he/she will also be responsible for infrastructure & platform design which will include the following:
The Data Scientist/Scientific Data Steward will also be responsible for relationship management which will include the following:

Lastly, he/she will also ensure compliance with operating standards, policies, regulations, SOPs, privacy and data security standards; facilitate project-specific contracting needs; represent Parexel in professional societies; and present on behalf of Parexel at key events and meetings.
To ensure success at Parexel as a Data Scientist/Scientific Data Steward, individuals must possess the following skill:
Knowledge and Experience:
Education:
Parexel is an equal opportunity employer. Qualified applicants will receive consideration for employment without regard to legally protected status, which in the US includes race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status.",3.6,"Parexel
3.6",United States,-1,10000+ Employees,1982,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),-1
Data Scientist,-1,"Remote until September 2021 at earliest, then can be either remote or based in Emeryville, or Riverside, CA
Want to work on a mission-driven team with huge reach and scale that is improving health in California? Come join our team. MX is committed to improving patient experience, enhancing health, and reducing healthcare costs by making it easier for doctors, hospitals, health plans and other care providers to share health information. Today we share health records for 26 million Californians, over 120 hospitals and more than 1,000 organizations.
Report to the Director, Data Management and Governance to generate in-depth customer-facing analyses and reports using MX data (e.g. healthcare trends, adherence, gaps in care) and design Tableau dashboards for internal and external customers. You will also support and conduct ad-hoc requests for data analysis, data quality and integrity.
Responsibilities",4.1,"Manifest Medex
4.1","Emeryville, CA",-1,1 to 50 Employees,-1,Nonprofit Organization,-1,-1,Unknown / Non-Applicable,-1
Principal Data Scientist,Employer Provided Salary:$180K,"Principal Data Scientist
Attunely is looking for a Principal Data Scientist to join our highly experienced team! This role will work with our Data Science group to develop individualized ML models for our customers in the financial sector. The ideal candidate is adept at developing and improving predictive models, as well as rigorously evaluating their effectiveness. They must have significant experience at working with large amounts of data from multiple sources and at translating their insights into functioning code. They must be comfortable working across teams and with a range of stakeholders. The right candidate will have a passion for economic modeling and for working with stakeholders to improve business outcomes, as well a drive for personal growth within the data science field.
Responsibilities:",-1,Attunely,"Seattle, WA",-1,-1,-1,-1,-1,-1,-1,-1
