Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Senior Scientist - Analytical Chemist (LCMS),$57K - $105K (Glassdoor est.),"A world leader in the field of in vitro diagnostics for over 55 years, bioMérieux provides diagnostic solutions that detect disease and contamination to improve patient health and ensure consumer safety. bioMérieux’s global headquarters is located in Marcy L’Étoile, France, and we have more than 11,200 team members in 44 countries. With our distributor network, we serve more than 160 countries. bioMérieux, Inc. sponsors public health initiatives and partnerships to address antimicrobial resistance, sepsis awareness, food safety, and consumer health. Our passionate team members recognize the power of diagnostics and rally behind our mission to help save lives.

Position Summary:
Participate and assist in planning and conducting activities to develop new products or methods/techniques within BioMerieux Clinical Microbiology product portfolio in full compliance with current quality and safety standards",4.2,"Biomerieux
4.2","Durham, NC",-1,10000+ Employees,1963,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),-1
ASSOCIATE SCIENTIST I - Design Transfer and On Market Support,$49K - $102K (Glassdoor est.),"ASSOCIATE SCIENTIST I - Design Transfer and On Market Support
Madison, WI, USA Req #1659
Tuesday, June 29, 2021
Luminex is seeking dedicated and talented individuals with a proactive and positive ‘can-do’ attitude to join our team. If changing the diagnostic landscape and revolutionizing patient care sounds like something you would like to be a part of, we invite you to apply today! Together, we can help healthcare providers improve patient outcomes, make a differencein fighting the COVID-19 outbreak, and tackle the world’s most pressing health issues. You can learn more about our values, mission, and vision by visiting our website https://www.luminexcorp.com/about-luminex/.",3.9,"Luminex
3.9","Madison, WI",-1,1001 to 5000 Employees,1995,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),-1
Clinical Laboratory Scientist,$101K - $116K (Glassdoor est.),"Head of Product – Patient Insights
Octave combines deep data with profound empathy to supercharge our comprehensive approach to improving outcomes in neurodegenerative diseases, starting with MS. Our team of data scientists, biologists, clinicians and technologists are bringing their A-game to creating the next generation of clinical care solutions.
If you are at the point in your career where you have built product strategies and teams in the health space and think “I’ve got this” and if you are looking for the next big challenge that will allow you to take everything you know to a problem worth solving, Octave is the place for you.
Using human-tech services we partner with people with multiple sclerosis (PwMS) to understand and act upon the complexities and subtleties they deal with every day. Our platform of apps, sensors and wearables, cutting edge imaging technologies, and novel biomarkers provide the data for our nurses to partner with PwMS to empower them to live their lives with this disease just being one part, not the defining part.",-1,Octave Bioscience,"Menlo Park, CA",-1,-1,-1,-1,-1,-1,-1,-1
"Medical Laboratory Scientist, .9 FTE, PM's and Nights",$40K - $78K (Glassdoor est.),"Love + medicine is who we are, it's what we do, it's why people want to work here. If you’re looking for a job to love, apply today.
Schedule Weekly Hours:
36
This position is a .9 FTE = 72 hours every 2 weeks. Schedule is primarily PM's and every third weekend night shift.
Job Description:
The Medical Laboratory Scientist demonstrates competency with the full scope of laboratory procedures, chemical, microscopic, bacteriologic, molecular and transfusion medicine. Analyzes information, monitors quality performance and takes action to ensure the efficient delivery of accurate and timely laboratory test results and services. Understands the requirements and standards of regulating agencies and ensures compliance within the laboratory. Delegates and provides clinical laboratory expertise for Medical Technicians and support staff within the laboratory and provides technical expertise in a manner that promotes collaboration with internal and external customers. Actively seeks education opportunities to learn and stay current in information relevant to the section(s) and participates in initiatives to advance department strategic goals and key operating strategies for the organization. Collects blood from patients and performs EKG's following the prescribed procedures.",3.8,"Gundersen - La Crosse Main Campus
3.8","La Crosse, WI",-1,5001 to 10000 Employees,1891,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1
Senior Data Engineer,$81K - $155K (Glassdoor est.),"CareJourney’s mission is to empower individuals and organizations they trust with open, clinically-relevant analytics and insights in the pursuit of the optimal healthcare journey. We are a fast-growing start-up in Arlington, VA that builds software products to serve industry-leading customers that include Pfizer, Humana, and Microsoft. Our founders and leadership developed the policy and technology in the public and private sector that shape the work we do today. We are looking for driven professionals that are excited to join a growing business where they will have a strong voice in the direction and success of the company. Our culture embraces teamwork and cross-functional collaboration for a fun and exciting environment.

Our team is looking for a talented, motivated, and high-performing Senior Data Engineer to join our team.
Key Responsibilities
Serve as a technical lead on initiatives, projects and implementations.
Support and develop data flows by developing processes that verify, standardize, and scale data input, transformation and storage.",3.6,"CareJourney
3.6","Arlington, VA",-1,51 to 200 Employees,2015,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
Senior Scientist – Bioanalytical and Pharmacokinetics,$79K - $161K (Glassdoor est.),"Arcellx (http://www.arcellx.com/) is a venture-backed, early-stage biotech company focused on the development of novel cell-based cancer therapies. The company is located in Gaithersburg, Maryland and has assembled a team of biotechnology professionals with expertise in biologics discovery, characterization, and development. Lead products will incorporate proprietary technologies that enhance tumor-specific killing by genetically engineered human immune cells.
Primary Objective
The Senior Scientist position is open to highly motivated and innovative candidates with a Ph.D. degree, a successful post-doctoral fellowship and 7+ years of experience working in the biotechnology or pharmaceutical industry setting. The incumbent will be part of the Biomarker and Bioanalysis Group within Translational Sciences responsible for biomarker strategies for clinical trials.
MAIN ACCOUNTABILITIES:",-1,Arcellx,"Gaithersburg, MD",-1,-1,-1,-1,-1,-1,-1,-1
Data Engineer,$70K - $130K (Glassdoor est.),"Basic Qualifications :
Bachelor's degree in Engineering, Computer Science, Statistics, Applied Math is required plus a minimum of 2 years relevant experience or Master’s degree in a related technical discipline

CLEARANCE REQUIREMENTS:
A TS/SCI security clearance with the ability to obtain a Polygraph is required at time of hire. Candidates must be able to obtain the Polygraph within a reasonable amount of time from date of hire. Applicants selected will be subject to a U.S. Government security investigation and must meet eligibility requirements for access to classified information. Due to the nature of work performed within our facilities, U.S. citizenship is required.
Responsibilities for this Position:
Developing mission-critical systems that help keep people safe is what we do. At General Dynamics Mission Systems, you’ll be part of the team that helps heroes make a true impact. The work we do is important. The challenges we face are career-defining. The opportunity we can offer is one-of-a-kind.

We apply advanced technologies such as Artificial Intelligence, Blockchain, AR/VR, Cloud Native and Quantum Physics to solve our customers’ missions in cyber, RF, undersea, interstellar space and everything in between.

As a Data Engineer, you’ll lead model and simulation activities as you participate in requirements analysis and management, functional analysis, performance analysis, system design, trade studies, systems integration and test (verification). It’s your chance to step up to the challenge and prove you’re ready to lead the world.



Company Overview:",3.9,"General Dynamics Mission Systems, Inc
3.9","Chantilly, VA",-1,10000+ Employees,1952,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),-1
Finance & Healthcare Analytics Manager,$53K - $102K (Glassdoor est.),"Overview:
Reliant Medical Group is seeking a Finance and Healthcare Analytics to join our excited and innovative organization!
Department: Finance & Healthcare Analytics
Position: Full time 40 hours per week
Hours: Monday through Friday 8:30 AM - 5:00 PM
No Weekends, No Holidays
Responsibilities:
Responsible for specific financial planning and healthcare analytic processes for the organization (such as the responsibility to plan, coordinate and successfully complete the annual operating budget process, the annual capital budget process, multi-year forecasting of corporate financial performance, corporate and financial metrics, and such, medical informatics including but not limited to data warehousing, data integration, online reporting, and such, medical economics including but not limited to analytics related to capitated arrangements, medical expense trends monitoring, administration of reinsurance program and such, master facilities plan capital related activities), and projects that require professional financial analysis. Serves as a financial and data resource for the organization’s management at all levels. Prepares formal presentations of results to management and defends methodologies chosen for the project. Serves as a financial resource for Clinic management at all levels.",3.6,"Reliant Medical Group, Inc
3.6","Worcester, MA",-1,Unknown,1929,Unknown,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
"Associate Scientist, Virology (PhD Required)",$57K - $120K (Glassdoor est.),"The associate scientist in virology will be involved in conducting infectious diseases research programs directed at developing novel broad-based host-targeted anti-viral and immunomodulatory therapeutics against influenza and other viral infections. The candidate will write scientific publications, grant and patent applications, and investigational new drug (IND) applications. The responsibilities of this position include developing and executing cell-based assays, in vitro, ex vivo and in vivo to characterize biological mechanisms of action of novel immunotherapeutic product candidates for the treatment of infectious diseases. The associate scientist will have ample and documented experience in cell culture, virus generation and propagation, as well as molecular biology, immunology and biochemical techniques. We are looking for a highly motivated and collaborative individual with a passion for research who enjoys working in a fast-paced and highly dynamic working environment. The candidate will be aligned with four fundamental pillars of BTI's entrepreneurial corporate culture: 1) Be bold and decisive, 2) Never give up, 3) Be solution-oriented, and 4) Do the impossible.
Key Responsibilities:",-1,"BioTherapeutics, Inc.","Blacksburg, VA",-1,-1,-1,-1,-1,-1,-1,-1
Statistical Consultant,-1,"LW Consulting, Inc is a leading provider of management services, strategic advisory services, financial advisory services, market research and specialized consulting services to healthcare providers. We currently have an opening for an experienced Statistical Consultant to join our team.
The position could be remotely located from anywhere within the Eastern Standard Time Zone
The main responsibility will be to support our healthcare clients with statistical analyses, sampling and data analysis. The position is primarily responsible for analyzing and interpreting claims data, clinical and administrative data, evaluating trends and statistical significance and evaluating the validity of statistical sampling methodologies in accordance with the Centers for Medicare and Medicaid Services Program Integrity Manual. The Consultant will review statistical methodologies utilized in Medicare audits and opine on accuracy of methodologies used. The Consultant will also provide expert testimony to refute sampling methodologies in appeals.",3.5,"LW Consulting, Inc
3.5",Remote,-1,1 to 50 Employees,-1,Company - Private,-1,-1,$1 to $5 million (USD),-1
Sr. Scientist/Scientist Computational Chemistry,$70K - $138K (Glassdoor est.),"Within every human cell, nature has engineered finely-tuned control mechanisms to correct imbalances caused by stress and disease and promote healing.At HotSpot Therapeutics, nature is inspiring us to create a wave of new medicines.
Through a proprietary technology platform, we are uncovering privileged allosteric sites used by nature to control proteins – called regulatory hotspots- that can be exploited through small molecule drug discovery. Regulatory hotspots are allowing sought-after targets to be drugged for the first time while delivering molecules with exquisite selectivity and attractive drug-like properties.
HotSpot is supported by a syndicate of leading healthcare investors based in the US and Europe.
You will be joining a seasoned team of drug hunters with an excellent track record in drug discovery. As a HotSpotter, you are comfortable thinking outside the box and breaking convention. You are curious about the world and contribute beyond your precise role description. You are action orientated and extraordinary at getting things done. You communicate openly with your colleagues and you hate office politics.",5.0,"HotSpot Therapeutics
5.0","Boston, MA",-1,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1
Data Engineer / Care Transformation,$55K - $108K (Glassdoor est.),"We are currently searching for a Data Engineer to develop strategies for warehouse implementation and data archiving. Design and build data models to optimize reporting. Design, build and support ETL solutions to centralize and automate data collection. Assist in the development, maintenance, and support of an enterprise data warehouse and its corresponding data marts and data pipelines. Troubleshoot and tune system performance.
Essential Functions
Design and build solutions to build a strong data architecture (ETL/Data architecture/Data reporting/Data management/Data Warehouse)
Design and develop data pipelines as needed for internal or external data sources (Data extraction/Uploading/Formatting/Storing)
Design and develop data models for efficient reporting (Data architecture)",3.7,"Children's Hospital & Medical Center
3.7","Omaha, NE",-1,1001 to 5000 Employees,1948,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
Cloud Data Engineer for Autonomous Driving,$89K - $170K (Glassdoor est.),"Leading the future of luxury mobility

Lucid’s mission is to inspire the adoption of sustainable energy by creating the most captivating luxury electric vehicles, centered around the human experience. Working at Lucid Motors means having a shared vision to power the future in revolutionary ways. Be part of a once-in-a-lifetime opportunity to transform the automotive industry.

We are currently seeking an experienced AWS Engineer to help build up our large-scale data management system for the ADAS / Autonomous Driving team. This field allows contributions on various levels around the data pipeline and data processing, data annotation, machine learning, data ingestion, data pre-processing, integration of Deep Neural Network frameworks, efficient data search and high performance data manipulation.",4.1,"Lucid Motors
4.1","Newark, CA",-1,1001 to 5000 Employees,2007,Company - Private,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,-1
Clinical Lab Scientist-Generalist SIGN ON BONUS ELIGIBLE,$44K - $88K (Glassdoor est.),"SIGN ON BONUS $2000.00
(BONUS PROGRAM PARAMETERS APPLY)
Edward-Elmhurst Health includes three hospitals — Edward Hospital, Elmhurst Hospital, and Linden Oaks Behavioral Health — and an extensive ambulatory care network that provides comprehensive healthcare to residents of the west and southwest suburbs of Chicago. Edward-Elmhurst Health provides comprehensive healthcare at more than 60 locations in the suburbs of Chicago. Our success has always been — and always will be — driven by our most talented, reliable, compassionate and skilled people, who genuinely believe in delivering top quality care to our patients and their families. At Edward-Elmhurst Health, you will also experience a vibrant culture and an atmosphere of nurturing support and leadership.
Be DRIVEN to join our over 8,000 employees, 1,700 staff physicians and 1,800 volunteers who want to provide safe, seamless and personalized care every day for our patients, our families and our communities.
: Performs various clinical laboratory tests in one or more sections of the Laboratory in order to obtain data for use in diagnosis and treatment of disease. Blood Bank experience preferred. New Grad Welcome to Apply!


Location: Edward-Elmhurst Health · LAB-AUTOMATED
Schedule: Full time, Nights, 10:00PM-6:30AM",3.9,"Edward-Elmhurst Health
3.9","Elmhurst, IL",-1,5001 to 10000 Employees,-1,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
Principal Data Scientist - Telecommute,$93K - $149K (Glassdoor est.),"Combine two of the fastest-growing fields on the planet with a culture of performance, collaboration and opportunity and this is what you get. Leading edge technology in an industry that's improving the lives of millions. Here, innovation isn't about another gadget, it's about making health care data available wherever and whenever people need it, safely and reliably. There's no room for error. Join us and start doing your life's best work.(sm)

The Optum Payment Integrity team is growing. We are looking for an experienced Data Scientist to join our team. This individual will be responsible for the development and delivery of large and complex predictive modeling projects for healthcare Payment Integrity processes. Principal Data Scientist develops innovative and effective approaches to solve client's analytics problems and communicates results and methodologies. Principal Data Scientist also provides leadership and guidance to Data Scientists to discover business insights, identifies opportunities, and provides solutions and recommendations to solve business problems through the use of statistical, algorithmic, data mining and visualization techniques. In addition to advanced analytic skills, Principal Data Scientist is also proficient at integrating and preparing large, varied datasets, architecting specialized database and computing environments, and communicating results.",3.7,"UnitedHealth Group
3.7","Eden Prairie, MN",-1,10000+ Employees,1977,Company - Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD),-1
