Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Data Scientist- Full Time,-1,"We Are Hiring:
Why join Ascension?
Caring Team: Working together as a team, our associates are incredibly supportive of each other and care for each other as family.
More Than a Job: Working for Ascension is more than just a job. It’s a career where your talent and passion for delivering quality healthcare can make a difference for patients, team members, and the community. With a mission established 100 years ago, your role on the team will contribute to a legacy that has supported our community for over a century.
Strength in our People: At Ascension, we believe our people are our strength and we invest in them. In addition to the chance to have a positive impact on the people and communities we serve, associates benefit from significant professional opportunities, career advancement, training and competitive wages. Tuition reimbursement for qualifying degree programs. We also support work-life balance and spirituality in the workplace.
What You Will Do:
What You Will Need:
Additional Preferences:
Why Join Our Team:



Equal Employment Opportunity Employer:








E-Verify Statement:",3.5,"Ascension
3.5","South Jacksonville, FL",-1,10000+ Employees,1999,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),-1
Data Scientist,Employer Provided Salary:$79K - $181K,"About Home Lending Pal
Home Lending Pal is using artificial intelligence and distributed ledger technology to turn the complex mortgage research and origination process into an Amazon-like online shopping experience that is financially inclusive for all. We do this by using distributed ledger technology to creates a double-blind scenario for financial review and AI-powered underwriting analysis.
We have partnered with some of the top companies in the mortgage industry to make this change happen. We understand that accomplishing this challenge requires a creative, team-oriented, and supportive environment where everyone can do their absolute best work. The Home Lending Pal team is composed of incredibly driven, innovative, collaborative, and curious people who love architecting and building from scratch. Everyone at the company is encouraged to be an individual contributor but also a team collaborator.",-1,Home Lending Pal,Remote,-1,-1,-1,-1,-1,-1,-1,-1
"Data Scientist, Advanced Analytics",-1,"JOB SUMMARY: Design, develop and evaluate advanced predictive and machine learning models with a focus on the personalization and optimization of audience first, marketing tactics. Analyze and extract relevant information about guest behaviors and preferences from both structured and unstructured data to better understand marketing opportunities. Conduct advanced analysis on various marketing efforts to gauge performance, impact and effectiveness against the desired results. Responsible for building efficient and scalable automated data processes that prep and standardize various data sources in support of personalization. Delivers accurate, clear, concise insights and visualizations leveraging predictive results that inform and inspire internal stakeholders to make better business decisions.
MAJOR RESPONSIBILITIES:
Mine data to detect patterns, opportunities and insights via advanced analytical techniques to drive Personalization and Audience Strategy. Conduct analyses utilizing 1st Party and appended information about audiences to facilitate the right content, at the right time, across a guest’s planning, shopping, and on-property experience.",4.1,"Universal Orlando
4.1","Orlando, FL",-1,10000+ Employees,1987,Subsidiary or Business Segment,"Hotels, Motels, & Resorts",Travel & Tourism,$1 to $2 billion (USD),-1
Data Assimilation Scientist,Employer Provided Salary:$70K - $103K,"Payroll Title:
RSCH DATA ANL 3
Department:
CLIMATE/ATMOS SCI/PHY OCEANOG
Hiring Salary Range
$70,100 - $103,100 / Year
Worksite:
SIO
Appointment Type:
Career
Appointment Percent:
100%
Union:
Uncovered
1
8 hrs/day, Mon-Fri",4.3,"UC San Diego
4.3","San Diego, CA",-1,10000+ Employees,1960,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1
data scientist - Remote,-1,"Job Posting
: Jul 8, 2021
Job Posting End Date
: Jul 23, 2021
Location
: US-WA-Seattle-Starbucks Support Center
Starbucks - Business Strategy",3.8,"Starbucks
3.8","Seattle, WA",-1,10000+ Employees,1971,Company - Public,Fast-Food & Quick-Service Restaurants,"Restaurants, Bars & Food Services",$10+ billion (USD),-1
Data Scientist - Contract-to-Hire 100% Remote,-1,"Company Description
CoEnterprise is an award-winning B2B software and professional services company headquartered in New York City. Founded in 2010, CoEnterprise delivers Supply Chain and Business Analytics solutions and services that transform how companies connect and do business. CoEnterprise approaches each relationship and engagement from the perspective of three core values: collaboration, ownership, and excellence. We value collaboration with both our partners and clients in order to present the best possible outcome for our customers. Our vow to accept ownership ensures that our entire staff takes pride in our work and it is our commitment to excellence that ensures that this work is at the highest standard possible.
Job Description*_
Technical aspect of the JD_*
A candidate for this position must have had around 8-10 years of total IT experience and have spent at least 4 years working in the data science domain within a fast-paced and complex business setting, preferably working as a Data Scientist.",3.6,"CoEnterprise, LLC
3.6","New York, NY",-1,51 to 200 Employees,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),-1
Data Scientist,Employer Provided Salary:$90K - $120K,"Ibotta is seeking a Data Scientist to join our innovative team and contribute to our mission to Make Every Purchase Rewarding. Our newly formed and growing Core Data Science Team provides high-quality, on-time data science-related products and services across all business areas and teams within Ibotta. We do this by providing thought leadership, subject matter expertise, evangelism and governance of business-critical data science initiatives.

As a Data Scientist, you'll have the unique, challenging, and rewarding opportunity to build the foundation of data and data science within the company. You'll be able to create and own greenfield opportunities to make big positive impacts on the business across several teams and business areas. You'll have the chance to own the data science technology of one or more important core business domains, from collaborating with stakeholders, through the full model development lifecycle. You'll be able to advance not only your technical skills, but your organizational and leadership skills as well, by contributing to the creation of best practices for the team and company, and learning from the more senior scientists and managers on the team.

This position is located in Denver, Colorado or with the option of full-time remote. Candidates must live in the United States.


Embrace and uphold Ibotta's Core Values of Integrity, Boldness, Ownership, Teamwork, Transparency, & Advocate for Savers to help Make Every Purchase Rewarding
Provide subject matter expertise and ownership of one or more of the company's core business domains
Contribute to creating best practices for the team
Initiate and drive collaboration with stakeholders, architects, and data engineers to discover, define, cleanse, and refine the data needed for analysis and modeling
Analyze large and novel datasets to extract actionable insights to inform model development and understand consumer behavior
Provide customized views of large and complex datasets to support data analysis and business decision-making
Inform experimental design to formulate solutions addressing major business challenges and innovation opportunities
Build models using a variety of statistical and machine learning techniques, from selecting the best type of model for the problem to using techniques to measure and optimize model performance
Harden data pipelines and models for production deployment and monitoring of performance over time


2+ years of progressive experience in a professional data science, machine learning, statistics, or data analysis role, or related experience
A passion for driving important decisions using data and data storytelling
A love of learning and continuous development, including staying at the forefront of the latest advances in data science and machine learning. Broad-scale community contributions to the fields of data science and machine learning in the way of conference presentations, professional publications, and/or recognized internet presence are a strong plus
Demonstrated knowledge, skills, and abilities in developing and applying a variety of machine learning and statistical algorithms
Demonstrated Python and/or R skills. Spark or PySpark experience is a strong plus
Broad and general statistical and mathematical knowledge and skills
Excellent analytical and problem solving skills
Demonstrated knowledge, skills, and abilities in database manipulation, query languages, and graph data schemas
Exposure to or interest in manipulating complex data to apply business rules for improved feature engineering within data lakes, distributed systems, and data streams
Exposure to or interest in MLOps a strong plus


Built in Denver, CO, Ibotta (""I bought a..."") is a free mobile shopping app that gives users cash back on groceries and more. Through our partnerships with brands and retailers like Procter & Gamble, Kraft Heinz, Kellogg, Amazon, Walmart, Target, and Uber, we've delivered over $1B in cumulative cash rewards to our Savers. Guided by our values and our mission to make every purchase rewarding, we come to work energized by the business problems we get to solve, the technology we get to build, and the people we get to innovate (and have fun) with. Ibotta made Inc.'s 2020 list of the 5000 fastest-growing private companies in the U.S. for the third consecutive year. In 2019, we became the first mobile consumer technology company in Colorado to achieve $1B in valuation.

To learn more about what our Tech teams are doing day to day, visit Building Ibotta on Medium.com .


This position is located in Denver, CO or with the option of full-time remote and includes competitive pay, flexible time off, benefits package (including medical, dental, vision), Lifestyle Spending Account, 401k match, profit sharing and equity. Candidates must live in the United States.
$90,000-$120,000.
Ibotta is an Equal Opportunity Employer. Ibotta's employment decisions are made without regard with race, color, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, veteran status, gender identity, sexual orientation, or any other legally protected status.
Applicants must be currently authorized to work in the United States on a full-time basis
For the security of our employees and the business, all employees are responsible for the secure handling of data in accordance with our security policies, identifying and reporting phishing attempts, as well as reporting security incidents to the proper channels.

#BI-Remote

#LI-Remote",3.8,"Ibotta
3.8","Denver, CO",-1,501 to 1000 Employees,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
Data Scientist,-1,"We’re looking for problem solvers, innovators, and dreamers who are searching for anything but business as usual. Like us, you’re a high performer who’s an expert at your craft, constantly challenging the status quo. You value inclusivity and want to join a culture that empowers you to show up as your authentic self. You know that success hinges on commitment, that our differences make us stronger, and that the finish line is always sweeter when the whole team crosses together.
Alteryx is searching for a Data Scientist in our Ann Arbor, Michigan office ( REMOTE is an option).
Position Overview:
The Data Science and Innovation Lab creates technologies, tools, and products to put data science in the hands of anyone that has a problem to solve. We prioritize quality and customer experience in everything we build.",3.5,"Alteryx, Inc.
3.5",Remote,-1,1001 to 5000 Employees,1997,Company - Public,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1
PRAC Data Scientist,Employer Provided Salary:$90K - $100K,"Custom Software Systems Inc. is seeking a Data Scientist with five (5) or more years hands-on experience of data management and advanced analytic techniques, experience developing analytic rules and models using leading edge fraud analytic tools and best practices and coding rules and models using open-source programming techniques and tools.
REQUIRED QUALIFICATIONS:
Must be a US Citizen
The Data Scientist shall have five (5) or more years of hands-on experience developing analytic rules and models using leading edge fraud analytic tools and best practices
The Data Scientist must have five (5) or more years of hands-on experience of data management and advanced analytic techniques",4.5,"Custom Software Systems, Inc.
4.5","Washington, DC",-1,1 to 50 Employees,1990,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),-1
Jr. Atmospheric Scientist | Data Scientist in Climate Data Analytics,Employer Provided Salary:$60K,"Position Overview.
We are hiring an Jr. Atmospheric Scientist / Data Scientist in Climate Data Analytics to support the development of two cloud-based climate and weather data platforms for California’s energy sector. Primary responsibilities for the Jr. Atmospheric Scientist will be to do applied research - manipulating and working with very large geospatial datasets and developing code for the platforms. The project is heavily dependent on stakeholder engagement, requiring flexibility and adaptability. This is an early career position - we’ll work with you to align work tasks with your skills and career goals.
We know that scientists are a varied lot, and will consider full and part-time applicants, applicants seeking to work non-traditional hours and applicants working remotely. If your experiences don’t line up with what is outlined below, but think you’d be a great fit for the project, please still apply so we can learn more about you.",-1,Eagle Rock Analytics,Remote,-1,-1,-1,-1,-1,-1,-1,-1
Junior Data Scientist,-1,"Overview:
LMI is a consultancy dedicated to powering a future-ready, high-performing government, drawing from expertise in digital and analytic solutions, logistics, and management advisory services. We deliver integrated capabilities that incorporate emerging technologies and are tailored to customers’ unique mission needs, backed by objective research and data analysis. Founded in 1961 to help the Department of Defense resolve complex logistics management challenges, LMI continues to enable growth and transformation, enhance operational readiness and resiliency, and ensure mission success for federal civilian and defense agencies.

This position is embedded within our Advanced Analytics & AI practice. Leverage your curiosity and problem-solving skills to explore, discover, and predict patterns contained within data sets for a wide range of government clients. This includes the derivation of clear narratives that help our clients understand their data and how those insights address their research questions.
Responsibilities:
Qualifications:",4.3,"Logistics Management Institute
4.3","Tysons Corner, VA",-1,1001 to 5000 Employees,1961,Company - Private,Consulting,Business Services,$100 to $500 million (USD),-1
Staff Data Scientist - AI Ethics,Employer Provided Salary:$149K - $217K,"Your Job
The AI Ethics team at Indeed builds systems and processes that advance responsible AI to equitably benefit all job seekers and employers. Our team works on new challenges that have the potential to reshape our business: we define and build the tools that make finding and hiring for jobs measurably fair, accountable, and transparent. This multi-disciplinary team is a mix of research and execution that drives measurable value; we work with the entire organization to define solutions. As the experts in AI ethics we are responsible for uncovering new opportunities across Indeed’s entire operation and collaborating with teams to validate transformative ideas. Our objective is to be the gold standard in practical AI ethics and demonstrable algorithmic fairness. We’re a fast-growing group including capabilities. AI Ethics efforts are high-visibility and rapidly evolving as we define the practice for our business while incorporating current research in the domain. This senior data scientist will significantly influence the way algorithmic responsibility and ethical data practices are operationalized across the company. You will translate abstract calls into practical strategies and rigorous methods, empowering teams to assess the algorithmic impact of their products on fairness in the labor market.",4.3,"Indeed
4.3","San Francisco, CA",-1,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),-1
"Data Scientist, Intermediate",Employer Provided Salary:$81K - $130K,"Collaborate with assigned departments to provide actionable data-driven insights through research and analysis of data sources and development of statistical mathematical and predictive models. Support departments to make informed data-driven decisions to meet quality and business objectives. Understand all phases of the analytic process including data collection preparation modeling evaluation and deployment. Explore and examine data from multiple disparate sources in order to identify provide reporting on and analyze trends in the data as well as regular reporting for assigned departments. Establish links across existing data sources and find new interesting data correlations. Develop statistical mathematical and predictive models using strategic business understanding to build the algorithms necessary to ask the right questions and find the right answers. Stay appraised of all assigned initiatives providing reporting and analytics that will allow the group to make informed data-driven decisions to meet business objectives. Visualize and report data findings creatively in a variety of visual formats that appropriately provides insights to the stakeholders. Under general supervision formulates and defines analytic scope and objectives through research and fact-finding. Is able to answer defined questions about health system functions/operations/populations using appropriate statistical techniques on available data. Drives the collection of new data and the refinement of existing data for new purposes. Analyze and interpret the results of experiments to create cost effective and process-efficient alternatives enhancements or modification. Competent to work on most phases of data analysis and associated programming activities.
Position Compensation Range: $81,078.40 - $129,708.80 Annual",3.4,"UVA Medical Center
3.4","Greenfields, VA",-1,5001 to 10000 Employees,1825,Hospital,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),-1
"Senior Data Scientist, Advertising",-1,"Data, Research & Insights
Data Science
We work at the intersection of advertising and messaging technologies to connect millions of brands to billions of fans. As part of the Advertising team, we’re paving the way for a sustainable global Spotify business that allows even more creators to make a living off their art. Come join us and help build the platform that powers promotion at Spotify.
Location
New York or Remote Americas
Job type
Permanent
We are looking for a Data Scientist to join Spotify’s Advertising Business Unit. The Advertising Business Unit is responsible for the success of Spotify’s freemium business model that allows us to deliver an amazing free experience to more than 200 million users worldwide.",4.2,"Spotify
4.2","New York, NY",-1,5001 to 10000 Employees,2006,Company - Public,Internet,Information Technology,Unknown / Non-Applicable,-1
"Data Scientist I, Cat Digital",-1,"Career Area:
Information Analytics
Job Description:
The Cat® Digital group is the digital technology arm of Caterpillar Inc., responsible for bringing world class capabilities to our products and services. With almost one million connected assets worldwide, we're focused on using data, advanced analytics, and AI capabilities to help our customers build a better world. To accomplish this, we’re deploying analytics that generate insights, recommend optimized decisions, and improve products by intelligently integrating massive quantities of telematics information, transactional records, images, unstructured documents, and other data sources. Join our group of world-class data scientists and apply machine learning to remote sensor data to diagnose potential issues and schedule proactive repairs before failures arise. Or improve products and product recommendations by developing a detailed understanding of how customers use their Cat equipment. The opportunity to make an impact is remarkable!

Relocation is available for this position.
Visa sponsorship available for eligible applicants.",3.9,"Caterpillar
3.9","Chicago, IL",-1,10000+ Employees,1925,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),-1
Data & Applied Scientist,-1,"WebXT Platform Team is building a brand new service, with an ambition to scale to all products in WebXT providing necessary intelligence and infrastructure to discover product gaps, synthesize comprehensive set of scenarios in collaboration with product teams, validate large number of scenrios leveraging crowdsourced platforms, auto generate user perceived quality score representative of the health of functionalities offered by the product. This will enable teams to be in control of their feature quality and take pride in their product, with minimal effort.

Central to this system will be ML models which can take user behavior logs and visual session logs as inputs and detect anomalies in data coverage/click patterns/information density and visual layouts across products. These anomalies that are detected will seed the patterns of product quality gaps, to be further analyzed and submitted by the teams as inputs into the system for regular validations. This is a new key investment for entire WebXT Org. To name a few products this service is expected to support are - Bing, Maps, Edge, Windows Feeds.

We are looking for someone who is passionate about formulating this ML problem and solving it in a generic way across products with high coverage and minimal noise, leveraging the richness of data available. The role requires quick prototyping to deliver on the vision in collaboration with a strong team of software engineers.",4.4,"Microsoft
4.4","Bellevue, WA",-1,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Entry Level Data Scientist,-1,"CALSTART is seeking a highly motivated, experienced, and results-oriented Entry-Level Data Scientist (DS) who will play a critical role in developing CALSTART's data storage infrastructure, including maintaining an application programming interface (API) for users to access a wide variety of data derived from clean transportation programs throughout the country. The DS will create automated workflows to ingest data from a variety of sources before loading into a relational database and/or storing in raw formats in a backed-up file system. The DS will develop routines to calculate metrics at the levels of vehicle, fleet, project, and various spatial hierarchies (i.e. zip code or county). These metrics will then be served through an API for access internally and externally by authorized clients via web and desktop applications. The DS will work with CALSTART staff, external parties, and prospective users to develop the workflows, API, and reports.
The Data Scientist will also:",4.0,"CALSTART
4.0","Pasadena, CA",-1,51 to 200 Employees,-1,Nonprofit Organization,Social Assistance,Non-Profit,$25 to $50 million (USD),-1
"Director, Data Scientist",Employer Provided Salary:$149K - $250K,"Your Opportunity

Are you all about leveraging data to provide customers better products and grow business? Then we want you!

This is a great opportunity to apply your experience as a data science leader while working with business partners to drive data-driven solutions. Our large client base and multi-channel transaction volume offers a fertile data environment to uncover new insights and answers to key business questions. Our dynamic business generates many questions that provide lots of opportunity to get deep in data and have real impact.

We are looking for qualified candidates to lead cross-functional teams of data scientists, data engineers and systems engineers to design, develop, implement and monitor scalable machine learning solutions for dynamic financial products, deliver insights from complex data structures with clear narratives and creative visualizations. People who can work collaboratively and partner closely with a cross functional team to develop, deploy, verify product quality, and maintain the predictive model lifecycle to help provide business value for the organization.",3.9,"Charles Schwab
3.9","Lone Tree, CO",-1,10000+ Employees,1973,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),-1
Data Scientist,-1,"Remote until September 2021 at earliest, then can be either remote or based in Emeryville, or Riverside, CA
Want to work on a mission-driven team with huge reach and scale that is improving health in California? Come join our team. MX is committed to improving patient experience, enhancing health, and reducing healthcare costs by making it easier for doctors, hospitals, health plans and other care providers to share health information. Today we share health records for 26 million Californians, over 120 hospitals and more than 1,000 organizations.
Report to the Director, Data Management and Governance to generate in-depth customer-facing analyses and reports using MX data (e.g. healthcare trends, adherence, gaps in care) and design Tableau dashboards for internal and external customers. You will also support and conduct ad-hoc requests for data analysis, data quality and integrity.
Responsibilities",4.1,"Manifest Medex
4.1","Emeryville, CA",-1,1 to 50 Employees,-1,Nonprofit Organization,-1,-1,Unknown / Non-Applicable,-1
Data Scientist,Employer Provided Salary:$120K,"We're looking for a new team member to be our lead Data Scientist at our cutting-edge startup working to bring new underwater data software to market. A candidate should have 5-10 years of experience, preferably in an artificial intelligence field, and must be able to perform dedicated, high-quality work while fitting in to our highly dynamic team. We are a distributed team—remote candidates are welcome. In addition, motivated, qualified team members are selected to participate in our site demonstrations and field expeditions to lakes, caves, the high seas, the Arctic, and Antarctic.
Position Primary duties:
Lead data science projects in the field of underwater data processing.
Maintain the Company’s artificial intelligence expertise.
Design, development, analysis, and test advanced data processing systems.",-1,"Sunfish, Inc.",Remote,-1,-1,-1,-1,-1,-1,-1,-1
"Data Scientist, Analytics",$149K - $217K (Employer est.),"As a Data Scientist at Facebook, you will shape the future of people-facing and business-facing products we build across our entire family of applications (Facebook, Instagram, Messenger, WhatsApp, Oculus). By applying your technical skills, analytical mindset, and product intuition to one of the richest data sets in the world, you will help define the experiences we build for billions of people and hundreds of millions of businesses around the world. You will collaborate on a wide array of product and business problems with a diverse set of cross-functional partners across Product, Engineering, Research, Data Engineering, Marketing, Sales, Finance and others. You will use data and analysis to identify and solve product development’s biggest challenges. You will influence product strategy and investment decisions with data, be focused on impact, and collaborate with other teams. By joining Facebook, you will become part of a world-class analytics community dedicated to skill development and career growth in analytics and beyond.Product leadership: You will use data to shape product development, quantify new opportunities, identify upcoming challenges, and ensure the products we build bring value to people, businesses, and Facebook. You will help your partner teams prioritize what to build, set goals, and understand their product’s ecosystem.Analytics: You will guide teams using data and insights. You will focus on developing hypotheses and employ a diverse toolkit of rigorous analytical approaches, different methodologies, frameworks, and technical approaches to test them.Communication and influence: You won’t simply present data, but tell data-driven stories. You will convince and influence your partners using clear insights and recommendations. You will build credibility through structure and clarity, and be a trusted strategic partner.",4.3,"Facebook
4.3","Burlingame, CA",-1,10000+ Employees,2004,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
Staff Data Scientist - AI Ethics,$149K - $217K (Employer est.),"Your Job
The AI Ethics team at Indeed builds systems and processes that advance responsible AI to equitably benefit all job seekers and employers. Our team works on new challenges that have the potential to reshape our business: we define and build the tools that make finding and hiring for jobs measurably fair, accountable, and transparent. This multi-disciplinary team is a mix of research and execution that drives measurable value; we work with the entire organization to define solutions. As the experts in AI ethics we are responsible for uncovering new opportunities across Indeed’s entire operation and collaborating with teams to validate transformative ideas. Our objective is to be the gold standard in practical AI ethics and demonstrable algorithmic fairness. We’re a fast-growing group including capabilities. AI Ethics efforts are high-visibility and rapidly evolving as we define the practice for our business while incorporating current research in the domain. This senior data scientist will significantly influence the way algorithmic responsibility and ethical data practices are operationalized across the company. You will translate abstract calls into practical strategies and rigorous methods, empowering teams to assess the algorithmic impact of their products on fairness in the labor market.",4.3,"Indeed
4.3","Seattle, WA",-1,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),-1
Data Scientist,$149K - $217K (Employer est.),"Overview:
Careers with Sound!!
If you want to be part of dynamic team within a comprehensive outpatient program. We offer a stimulating and supportive working environment, excellent and abundant supervision, and opportunities for professional growth.

The Data Scientist will help Sound discover the information hidden in vast amounts of data, and transform the organization to implement data-driven decision-making to deliver excellent health care for our clients.The role will work cross-functionally with other departments to drive value from their data and improve processes. The core technical duties include exploratory data analysis, data pre-processing & feature engineering, statistical analysis, machine learning models, data visualization, and reporting. The Data Scientist will produce end products including high quality dashboards, prediction systems, and presentations of analysis to stakeholders.
Responsibilities:

Qualifications:",3.2,"Sound
3.2","Tukwila, WA",-1,501 to 1000 Employees,1966,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1
